par_id,art_id,keyword,country,text,label,orig_label
1692,@@22781944,refugee,nz,""""""" this continued problem made the refugees nervous because the protest happened suddenly and the refugees do n't know what is going on , """" he said .""",0,0
1693,@@15856394,hopeless,ng,""""""" they have made them to become hopeless and now , in """" going to god """" , they have ended up being deceived further and their situation is exploited and the society becomes even worse .""",1,4
1694,@@4683825,migrant,my,"the media from a neighbouring country claimed that pajjuban used an island belonging to him , rat yai in satun to keep the immigrants from bangladesh and myanmar , before taking them to langkawi .",0,0
1695,@@17008906,women,ke,the accused 's son was furious that his mother had entered his house and interfered with his love relationship with the deceased leading to fight between the two women .,0,0
1696,@@1797035,vulnerable,tz,"as a result , most of people with disabilities remain vulnerable and unable to sustain themselves , a situation that makes them poor and they raise a poor family . this creates a vicious cycle of poverty as we end up with a society in which people with disabilities are mistreated . read on ...",1,4
1697,@@21933123,migrant,ke,"""the post reads in part : """" samuel eto'o spent millions of dollars , he boarded a flight for the whole cameroonians migrants from libya back to cameroon who were stuck in libya and were being tortured to death by the heartless serial killers . see the photos below . """" however , the cameroon international can not be traced in any of the images shared in the blog .""",0,0
1698,@@2343497,immigrant,ph,"""three young filipino kids , all recent immigrants , joined in the conversation and said that they also heard of the pepsi paloma rape case . i expressed surprise because it occurred long before any of them were born . they explained that they learned of the rape from the song """" spolarium """" composed and performed by the eraserheads , their favorite filipino rock band .""",0,0
1699,@@20328661,homeless,ng,"but thisday gathered yesterday that some houses affected by the military operation included that the vice chairman of letugbene community , mr. akpozenebrapagaha namalate , who is said to be homeless currently .",0,0
1700,@@15549095,refugee,nz,"canberra stands responsible for paying the very smugglers it supposedly abhors , breaching the core refugee law provisions of non-penalisation , non-discrimination and non-refoulement . but the us-australia arrangement is another facet of a ghastly , even archaic policy that seeks to prevent and deny the nature of the world 's global movements .",0,0
1701,@@15220810,women,us,"""but the women asked the men and others to join them in hoping the story would lead to a more """" productive conversation """" on so-called """" locker room talk """" that extends far beyond the world 's locker rooms .""",0,0
1702,@@30048268,vulnerable,gh,"emotional expression is something that should not be condemned but rather , encouraged . showing your man that you trust him enough to be vulnerable to him is something that will keep the two of you deeply in love . one of the best way to show him this is by sending him a powerful message of love . the poem below is a perfect example of how you can get this done .",0,0
1703,@@7922927,vulnerable,gh,"as for men who abuse women , the least said about them the better . and to those who seek sexual favors from vulnerable women ... ayekoo ! ( well done ! ) for all you know , you are the ones promoting sex workers in the world today . as i mentioned earlier , most of these women have good hearts and their behaviors may have been triggered by a horrible background , find out and be good towards them . marry them if it demands you should .",1,4
1704,@@313198,migrant,za,"""the study also states this harsh fact : """" globally , south africa is still the country most opposed to immigration , where nearly 80 percent of citizens either support prohibition on the entry of migrants , or would like to place strict limits on it . """"""",0,0
1705,@@40041803,in-need,ng,"the humanitarian crisis in nigeria 's north-east , that has spilled over into the lake chad region , is one of the most severe in the world today , with 7.7 million people in need of humanitarian assistance in 2018 in the worst-affected states of borno , adamawa and yobe , and 6.1 million targeted for humanitarian assistance .",0,0
